Country Name,Region,ISO,Indicator name,Year,Value,data_country,data_year,higher_is_better,Indicator
Slovenia,Europe,SVN,Total fixed broadband subscriptions,2019.0,627939.0,,,True,% of population covered by internet connectivity
Spain,Europe,ESP,Total fixed broadband subscriptions,2019.0,15616585.0,,,True,% of population covered by internet connectivity
Sweden,Europe,SWE,Total fixed broadband subscriptions,2019.0,4038725.0,,,True,% of population covered by internet connectivity
Switzerland,Europe,CHE,Total fixed broadband subscriptions,2019.0,4022520.0,,,True,% of population covered by internet connectivity
Turkey,Europe,TUR,Total fixed broadband subscriptions,2019.0,14231978.0,,,True,% of population covered by internet connectivity
Ukraine,Europe,UKR,Total fixed broadband subscriptions,2019.0,6784185.0,,,True,% of population covered by internet connectivity
United Kingdom,Europe,GBR,Total fixed broadband subscriptions,2019.0,26871963.0,,,True,% of population covered by internet connectivity
Argentina,The Americas,ARG,Total fixed broadband subscriptions,2019.0,8793181.0,,,True,% of population covered by internet connectivity
Bahamas,The Americas,BHS,Total fixed broadband subscriptions,2019.0,82295.0,,,True,% of population covered by internet connectivity
Barbados,The Americas,BRB,Total fixed broadband subscriptions,2019.0,106803.0,,,True,% of population covered by internet connectivity
Belize,The Americas,BLZ,Total fixed broadband subscriptions,2019.0,29600.0,,,True,% of population covered by internet connectivity
Bolivia (Plurinational State of),The Americas,BOL,Total fixed broadband subscriptions,2019.0,746872.0,,,True,% of population covered by internet connectivity
Brazil,The Americas,BRA,Total fixed broadband subscriptions,2019.0,32906998.0,,,True,% of population covered by internet connectivity
Canada,The Americas,CAN,Total fixed broadband subscriptions,2019.0,15273496.0,,,True,% of population covered by internet connectivity
Chile,The Americas,CHL,Total fixed broadband subscriptions,2019.0,3429668.0,,,True,% of population covered by internet connectivity
Colombia,The Americas,COL,Total fixed broadband subscriptions,2019.0,6949852.0,,,True,% of population covered by internet connectivity
Costa Rica,The Americas,CRI,Total fixed broadband subscriptions,2019.0,904734.0,,,True,% of population covered by internet connectivity
Cuba,The Americas,CUB,Total fixed broadband subscriptions,2019.0,182732.0,,,True,% of population covered by internet connectivity
Dominican Rep.,The Americas,DOM,Total fixed broadband subscriptions,2019.0,929883.0,,,True,% of population covered by internet connectivity
Ecuador,The Americas,ECU,Total fixed broadband subscriptions,2019.0,2092458.0,,,True,% of population covered by internet connectivity
El Salvador,The Americas,SLV,Total fixed broadband subscriptions,2019.0,525088.0,,,True,% of population covered by internet connectivity
Grenada,The Americas,GRD,Total fixed broadband subscriptions,2019.0,25577.0,,,True,% of population covered by internet connectivity
Guatemala,The Americas,GTM,Total fixed broadband subscriptions,2019.0,,,,True,% of population covered by internet connectivity
Haiti,The Americas,HTI,Total fixed broadband subscriptions,2019.0,31100.0,,,True,% of population covered by internet connectivity
Honduras,The Americas,HND,Total fixed broadband subscriptions,2019.0,390377.0,,,True,% of population covered by internet connectivity
Jamaica,The Americas,JAM,Total fixed broadband subscriptions,2019.0,317907.0,,,True,% of population covered by internet connectivity
Mexico,The Americas,MEX,Total fixed broadband subscriptions,2019.0,19355208.0,,,True,% of population covered by internet connectivity
Nicaragua,The Americas,NIC,Total fixed broadband subscriptions,2019.0,217618.0,,,True,% of population covered by internet connectivity
Panama,The Americas,PAN,Total fixed broadband subscriptions,2019.0,535631.0,,,True,% of population covered by internet connectivity
Paraguay,The Americas,PRY,Total fixed broadband subscriptions,2019.0,377379.0,,,True,% of population covered by internet connectivity
Saint Vincent and the Grenadines,The Americas,VCT,Total fixed broadband subscriptions,2019.0,22491.0,,,True,% of population covered by internet connectivity
Suriname,The Americas,SUR,Total fixed broadband subscriptions,2019.0,80410.0,,,True,% of population covered by internet connectivity
Trinidad and Tobago,The Americas,TTO,Total fixed broadband subscriptions,2019.0,339340.0,,,True,% of population covered by internet connectivity
United States,The Americas,USA,Total fixed broadband subscriptions,2019.0,114269000.0,,,True,% of population covered by internet connectivity
Uruguay,The Americas,URY,Total fixed broadband subscriptions,2019.0,1012410.0,,,True,% of population covered by internet connectivity
Venezuela,The Americas,VEN,Total fixed broadband subscriptions,2019.0,2560994.0,,,True,% of population covered by internet connectivity
Angola,Africa,AGO,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.391908386,,,True,% of population covered by internet connectivity
Benin,Africa,BEN,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.304351669,,,True,% of population covered by internet connectivity
Botswana,Africa,BWA,Fixed-telephone subscriptions per 100 inhabitants,2019.0,6.189485857,,,True,% of population covered by internet connectivity
Burkina Faso,Africa,BFA,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.370501449,,,True,% of population covered by internet connectivity
Burundi,Africa,BDI,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.181569357,,,True,% of population covered by internet connectivity
Cabo Verde,Africa,CPV,Fixed-telephone subscriptions per 100 inhabitants,2019.0,10.45778137,,,True,% of population covered by internet connectivity
Cameroon,Africa,CMR,Fixed-telephone subscriptions per 100 inhabitants,2019.0,3.309624453,,,True,% of population covered by internet connectivity
Central African Rep.,Africa,CAF,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Chad,Africa,TCD,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.040910834,,,True,% of population covered by internet connectivity
Congo (Rep. of the),Africa,COG,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Côte d'Ivoire,Africa,CIV,Fixed-telephone subscriptions per 100 inhabitants,2019.0,1.05661165,,,True,% of population covered by internet connectivity
Dem. Rep. of the Congo,Africa,COD,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.0,,,True,% of population covered by internet connectivity
Equatorial Guinea,Africa,GNQ,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Eritrea,Africa,ERI,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Eswatini,Africa,SWZ,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Ethiopia,Africa,ETH,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Gabon,Africa,GAB,Fixed-telephone subscriptions per 100 inhabitants,2019.0,1.026015625,,,True,% of population covered by internet connectivity
Gambia,Africa,GMB,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Ghana,Africa,GHA,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.948557979,,,True,% of population covered by internet connectivity
Guinea,Africa,GIN,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Guinea-Bissau,Africa,GNB,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Kenya,Africa,KEN,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.13389515,,,True,% of population covered by internet connectivity
Lesotho,Africa,LSO,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.609287864,,,True,% of population covered by internet connectivity
Liberia,Africa,LBR,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Madagascar,Africa,MDG,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Malawi,Africa,MWI,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.070326791,,,True,% of population covered by internet connectivity
Mali,Africa,MLI,Fixed-telephone subscriptions per 100 inhabitants,2019.0,1.232274992,,,True,% of population covered by internet connectivity
Mauritius,Africa,MUS,Fixed-telephone subscriptions per 100 inhabitants,2019.0,36.1275546,,,True,% of population covered by internet connectivity
Mozambique,Africa,MOZ,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.266057117,,,True,% of population covered by internet connectivity
Namibia,Africa,NAM,Fixed-telephone subscriptions per 100 inhabitants,2019.0,5.698869126,,,True,% of population covered by internet connectivity
Niger,Africa,NER,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Nigeria,Africa,NGA,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.053320104,,,True,% of population covered by internet connectivity
Rwanda,Africa,RWA,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.090227648,,,True,% of population covered by internet connectivity
Sao Tome and Principe,Africa,STP,Fixed-telephone subscriptions per 100 inhabitants,2019.0,2.224536865,,,True,% of population covered by internet connectivity
Senegal,Africa,SEN,Fixed-telephone subscriptions per 100 inhabitants,2019.0,1.273854708,,,True,% of population covered by internet connectivity
Seychelles,Africa,SYC,Fixed-telephone subscriptions per 100 inhabitants,2019.0,20.58748299,,,True,% of population covered by internet connectivity
Sierra Leone,Africa,SLE,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.006092242,,,True,% of population covered by internet connectivity
South Africa,Africa,ZAF,Fixed-telephone subscriptions per 100 inhabitants,2019.0,3.457632884,,,True,% of population covered by internet connectivity
South Sudan,Africa,SSD,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Tanzania,Africa,TZA,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.131518647,,,True,% of population covered by internet connectivity
Togo,Africa,TGO,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.539507862,,,True,% of population covered by internet connectivity
Uganda,Africa,UGA,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.193609185,,,True,% of population covered by internet connectivity
Zambia,Africa,ZMB,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.541508524,,,True,% of population covered by internet connectivity
Zimbabwe,Africa,ZWE,Fixed-telephone subscriptions per 100 inhabitants,2019.0,1.81444526,,,True,% of population covered by internet connectivity
Algeria,Arab States,DZA,Fixed-telephone subscriptions per 100 inhabitants,2019.0,10.76629082,,,True,% of population covered by internet connectivity
Bahrain,Arab States,BHR,Fixed-telephone subscriptions per 100 inhabitants,2019.0,16.61093414,,,True,% of population covered by internet connectivity
Comoros,Arab States,COM,Fixed-telephone subscriptions per 100 inhabitants,2019.0,1.180181599,,,True,% of population covered by internet connectivity
Djibouti,Arab States,DJI,Fixed-telephone subscriptions per 100 inhabitants,2019.0,3.81147541,,,True,% of population covered by internet connectivity
Egypt,Arab States,EGY,Fixed-telephone subscriptions per 100 inhabitants,2019.0,8.726570536,,,True,% of population covered by internet connectivity
Iraq,Arab States,IRQ,Fixed-telephone subscriptions per 100 inhabitants,2019.0,7.27323781,,,True,% of population covered by internet connectivity
Jordan,Arab States,JOR,Fixed-telephone subscriptions per 100 inhabitants,2019.0,3.519578003,,,True,% of population covered by internet connectivity
Kuwait,Arab States,KWT,Fixed-telephone subscriptions per 100 inhabitants,2019.0,13.86858781,,,True,% of population covered by internet connectivity
Lebanon,Arab States,LBN,Fixed-telephone subscriptions per 100 inhabitants,2019.0,12.86773527,,,True,% of population covered by internet connectivity
Libya,Arab States,LBY,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Mauritania,Arab States,MRT,Fixed-telephone subscriptions per 100 inhabitants,2019.0,1.366817391,,,True,% of population covered by internet connectivity
Morocco,Arab States,MAR,Fixed-telephone subscriptions per 100 inhabitants,2019.0,5.633247458,,,True,% of population covered by internet connectivity
Oman,Arab States,OMN,Fixed-telephone subscriptions per 100 inhabitants,2019.0,12.82384932,,,True,% of population covered by internet connectivity
Palestine,Arab States,WBG,Fixed-telephone subscriptions per 100 inhabitants,2019.0,9.378630993,,,True,% of population covered by internet connectivity
Qatar,Arab States,QAT,Fixed-telephone subscriptions per 100 inhabitants,2019.0,16.28806804,,,True,% of population covered by internet connectivity
Saudi Arabia,Arab States,SAU,Fixed-telephone subscriptions per 100 inhabitants,2019.0,15.69363586,,,True,% of population covered by internet connectivity
Somalia,Arab States,SOM,Fixed-telephone subscriptions per 100 inhabitants,2019.0,,,,True,% of population covered by internet connectivity
Sudan,Arab States,SDN,Fixed-telephone subscriptions per 100 inhabitants,2019.0,0.321961165,,,True,% of population covered by internet connectivity
Syrian Arab Republic,Arab States,SYR,Fixed-telephone subscriptions per 100 inhabitants,2019.0,16.65542188,,,True,% of population covered by internet connectivity
Tunisia,Arab States,TUN,Fixed-telephone subscriptions per 100 inhabitants,2019.0,12.43452707,,,True,% of population covered by internet connectivity
